respondent_id,interview_examination,gender,age_years,age_months_sc_0_2yr,race,six_month_period,age_months_ex_0_19yr,served_active_duty_us,served_active_duty_foreign,born_usa,citizen_usa,time_in_us,education_youth,education,marital_status,pregnant,language_english,household_income
73773,both interview and exam,female,39,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,100000
73774,both interview and exam,female,80,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,NA
73775,both interview and exam,female,14,NA,black,2,179,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,12500
73776,both interview and exam,female,19,NA,other hispanic,1,234,FALSE,NA,FALSE,FALSE,0.5,9,NA,NA,NA,FALSE,22500
73777,interview only,male,5,NA,mexican american,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
73778,both interview and exam,male,62,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,45,NA,4,married,NA,TRUE,22500
73779,both interview and exam,male,62,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,2500
73780,both interview and exam,male,78,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,NA
73781,both interview and exam,female,48,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,NA
73782,both interview and exam,male,68,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,22500
73783,both interview and exam,male,26,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,100000
73784,interview only,female,7,NA,mexican american,NA,NA,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,FALSE,30000
73785,both interview and exam,male,46,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,12.5,NA,5,married,NA,TRUE,100000
73786,both interview and exam,female,18,NA,white,2,217,FALSE,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,22500
73787,both interview and exam,male,71,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,married,NA,TRUE,60000
73788,both interview and exam,female,9,NA,other hispanic,2,119,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,7500
73789,both interview and exam,female,2,NA,black,2,25,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73790,both interview and exam,male,59,NA,white,2,NA,TRUE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,40000
73791,interview only,male,8,NA,black,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,22500
73792,both interview and exam,female,68,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73793,both interview and exam,male,10,NA,mexican american,2,131,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,87500
73794,both interview and exam,female,6,NA,other hispanic,1,78,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,12500
73795,both interview and exam,male,59,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,100000
73796,both interview and exam,female,5,NA,mexican american,1,72,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
73797,both interview and exam,female,57,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,17500
73798,both interview and exam,male,11,NA,other hispanic,1,133,NA,NA,FALSE,FALSE,0.5,4,NA,NA,NA,FALSE,22500
73799,both interview and exam,female,10,NA,mexican american,1,129,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,12500
73800,both interview and exam,female,54,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,widowed,NA,TRUE,17500
73801,both interview and exam,female,46,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,100000
73802,both interview and exam,female,18,NA,asian,1,218,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,2500
73803,both interview and exam,male,14,NA,asian,1,174,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,40000
73804,both interview and exam,male,55,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,married,NA,FALSE,22500
73805,both interview and exam,female,30,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,7500
73806,both interview and exam,male,63,NA,black,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,3,married,NA,TRUE,87500
73807,both interview and exam,female,50,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,100000
73808,both interview and exam,female,53,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,40000
73809,both interview and exam,female,52,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,separated,NA,TRUE,30000
73810,both interview and exam,male,48,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
73811,both interview and exam,male,64,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,22500
73812,both interview and exam,male,5,NA,white,2,69,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
73813,both interview and exam,female,34,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,87500
73814,both interview and exam,male,0,4,black,2,4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,2500
73815,both interview and exam,female,72,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,50000
73816,both interview and exam,male,64,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,7.5,NA,3,married,NA,FALSE,30000
73817,both interview and exam,male,0,6,mexican american,1,7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,22500
73818,both interview and exam,male,5,NA,black,1,67,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73819,both interview and exam,male,4,NA,other hispanic,1,56,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73820,both interview and exam,male,56,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,60000
73821,both interview and exam,female,56,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73822,both interview and exam,female,13,NA,black,2,165,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,2500
73823,both interview and exam,male,35,NA,black,1,NA,FALSE,NA,FALSE,FALSE,0.5,NA,4,married,NA,TRUE,30000
73824,both interview and exam,male,11,NA,black,2,138,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,12500
73825,both interview and exam,female,64,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,35,NA,5,married,NA,TRUE,100000
73826,both interview and exam,female,14,NA,mexican american,1,179,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,FALSE,17500
73827,both interview and exam,female,11,NA,mexican american,2,138,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,100000
73828,both interview and exam,female,4,NA,black,2,53,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
73829,both interview and exam,female,7,NA,asian,2,91,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,100000
73830,interview only,male,64,NA,asian,NA,NA,FALSE,NA,FALSE,TRUE,25,NA,3,married,NA,TRUE,100000
73831,both interview and exam,female,48,NA,other,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,30000
73832,interview only,male,77,NA,black,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,70000
73833,both interview and exam,female,34,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,5,married,unable to ascertain,TRUE,100000
73834,both interview and exam,male,64,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,35,NA,5,never_married,NA,TRUE,NA
73835,both interview and exam,male,13,NA,mexican american,1,164,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,100000
73836,both interview and exam,female,9,NA,white,2,112,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,50000
73837,both interview and exam,male,29,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,60000
73838,both interview and exam,female,2,NA,black,1,28,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,50000
73839,both interview and exam,male,68,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
73840,both interview and exam,female,77,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,22500
73841,both interview and exam,male,13,NA,mexican american,1,163,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,22500
73842,both interview and exam,male,53,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,married,NA,FALSE,12500
73843,both interview and exam,male,42,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,25,NA,4,married,NA,TRUE,40000
73844,both interview and exam,female,12,NA,white,1,145,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,40000
73845,both interview and exam,female,70,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,widowed,NA,TRUE,17500
73846,both interview and exam,female,24,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,40000
73847,both interview and exam,male,34,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,40000
73848,both interview and exam,female,65,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,12500
73849,both interview and exam,female,16,NA,white,2,200,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,100000
73850,both interview and exam,male,30,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,22500
73851,both interview and exam,female,48,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,NA,TRUE,100000
73852,both interview and exam,female,40,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,25,NA,2,married,no,FALSE,50000
73853,both interview and exam,male,13,NA,white,2,165,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,87500
73854,both interview and exam,female,1,23,mexican american,1,23,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
73855,both interview and exam,female,38,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,separated,no,TRUE,7500
73856,both interview and exam,male,0,10,other hispanic,1,13,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
73857,interview only,male,23,NA,mexican american,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,FALSE,40000
73858,both interview and exam,male,52,NA,black,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
73859,both interview and exam,male,38,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
73860,both interview and exam,male,53,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,separated,NA,TRUE,30000
73861,both interview and exam,male,77,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73862,both interview and exam,female,61,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,30000
73863,both interview and exam,male,26,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,17.5,NA,5,never_married,NA,TRUE,50000
73864,both interview and exam,female,62,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,22500
73865,both interview and exam,male,48,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,30000
73866,both interview and exam,female,47,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
73867,interview only,female,80,NA,white,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
73868,both interview and exam,male,32,NA,other,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,22500
73869,both interview and exam,male,7,NA,black,1,88,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,12500
73870,both interview and exam,male,38,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,100000
73871,interview only,female,28,NA,white,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,living_with_partner,unable to ascertain,TRUE,60000
73872,both interview and exam,female,63,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,17.5,NA,4,married,NA,TRUE,NA
73873,both interview and exam,male,80,NA,asian,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,widowed,NA,TRUE,40000
73874,both interview and exam,female,2,NA,white,1,32,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,70000
73875,both interview and exam,male,43,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,3,married,NA,TRUE,50000
73876,both interview and exam,female,0,5,white,2,6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73877,both interview and exam,female,0,6,black,2,6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
73878,both interview and exam,female,45,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,TRUE,40000
73879,both interview and exam,female,58,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,40000
73880,both interview and exam,female,50,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,70000
73881,both interview and exam,male,38,NA,other hispanic,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,40000
73882,both interview and exam,female,25,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,no,TRUE,12500
73883,both interview and exam,male,67,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,17.5,NA,1,married,NA,FALSE,7500
73884,both interview and exam,male,43,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
73885,both interview and exam,male,6,NA,white,2,84,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,40000
73886,both interview and exam,female,64,NA,other hispanic,1,NA,FALSE,NA,NA,NA,NA,NA,5,NA,NA,TRUE,100000
73887,both interview and exam,male,16,NA,white,1,194,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,40000
73888,both interview and exam,male,56,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73889,both interview and exam,male,15,NA,other hispanic,1,184,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,17500
73890,both interview and exam,male,16,NA,black,2,196,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,7500
73891,both interview and exam,male,12,NA,black,2,153,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,60000
73892,both interview and exam,male,15,NA,asian,2,183,NA,NA,FALSE,TRUE,12.5,8,NA,NA,NA,TRUE,100000
73893,both interview and exam,male,17,NA,black,2,210,FALSE,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,NA
73894,both interview and exam,male,6,NA,black,1,77,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,30000
73895,both interview and exam,male,5,NA,mexican american,1,71,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
73896,both interview and exam,female,19,NA,mexican american,1,232,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,NA
73897,both interview and exam,female,11,NA,black,1,142,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,12500
73898,both interview and exam,male,9,NA,white,2,111,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,NA
73899,both interview and exam,male,57,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73900,both interview and exam,male,66,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73901,both interview and exam,male,54,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,100000
73902,both interview and exam,female,28,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,no,TRUE,100000
73903,both interview and exam,female,4,NA,other,1,59,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
73904,both interview and exam,male,17,NA,mexican american,1,208,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,17500
73905,both interview and exam,male,12,NA,mexican american,1,150,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,FALSE,22500
73906,both interview and exam,female,34,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,separated,no,FALSE,12500
73907,both interview and exam,female,8,NA,white,2,97,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,12500
73908,both interview and exam,male,67,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,50000
73909,both interview and exam,male,0,7,black,1,7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
73910,both interview and exam,male,51,NA,asian,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
73911,both interview and exam,male,3,NA,white,2,45,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
73912,both interview and exam,male,0,2,other hispanic,1,2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,17500
73913,both interview and exam,male,26,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,NA
73914,both interview and exam,female,52,NA,other,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,NA
73915,both interview and exam,female,14,NA,white,2,178,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,22500
73916,both interview and exam,male,27,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,17500
73917,both interview and exam,male,8,NA,white,2,107,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,30000
73918,both interview and exam,male,32,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,TRUE,30000
73919,both interview and exam,male,61,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,2500
73920,both interview and exam,male,18,NA,mexican american,2,218,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,FALSE,40000
73921,both interview and exam,female,80,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,12500
73922,both interview and exam,female,75,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,22500
73923,both interview and exam,male,4,NA,mexican american,2,55,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,70000
73924,both interview and exam,female,39,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,NA
73925,both interview and exam,male,60,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,55,NA,2,married,NA,FALSE,12500
73926,both interview and exam,male,64,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,35,NA,3,married,NA,FALSE,70000
73927,both interview and exam,female,3,NA,mexican american,2,44,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
73928,both interview and exam,male,23,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,NA
73929,both interview and exam,female,3,NA,mexican american,1,38,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
73930,both interview and exam,female,70,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
73931,both interview and exam,female,37,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,17.5,NA,2,married,no,FALSE,22500
73932,both interview and exam,male,30,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,12500
73933,both interview and exam,female,10,NA,other,2,128,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,17500
73934,both interview and exam,male,31,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,50000
73935,both interview and exam,male,63,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,NA
73936,both interview and exam,female,3,NA,white,2,41,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73937,both interview and exam,female,41,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,married,no,FALSE,22500
73938,both interview and exam,female,53,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
73939,both interview and exam,female,6,NA,other,1,80,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,2500
73940,both interview and exam,male,7,NA,mexican american,1,94,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,FALSE,NA
73941,both interview and exam,male,28,NA,black,1,NA,FALSE,NA,FALSE,TRUE,7.5,NA,3,living_with_partner,NA,TRUE,50000
73942,both interview and exam,male,5,NA,black,2,69,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
73943,both interview and exam,male,19,NA,other hispanic,1,232,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,60000
73944,both interview and exam,male,0,9,black,2,9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
73945,both interview and exam,male,66,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,22500
73946,both interview and exam,male,2,NA,mexican american,1,31,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
73947,both interview and exam,male,1,22,mexican american,2,22,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,22500
73948,both interview and exam,female,4,NA,black,1,56,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
73949,both interview and exam,male,48,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,22500
73950,both interview and exam,male,3,NA,white,2,40,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
73951,both interview and exam,male,14,NA,other hispanic,2,178,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,60000
73952,both interview and exam,male,42,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,2500
73953,both interview and exam,female,13,NA,black,2,163,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,NA
73954,both interview and exam,female,45,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
73955,both interview and exam,female,31,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,100000
73956,both interview and exam,male,4,NA,other,1,51,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
73957,both interview and exam,female,26,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,12.5,NA,3,married,no,TRUE,100000
73958,both interview and exam,female,16,NA,black,2,198,NA,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,60000
73959,both interview and exam,male,5,NA,black,1,68,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
73960,both interview and exam,female,11,NA,white,2,141,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,100000
73961,both interview and exam,male,7,NA,black,1,95,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,TRUE,30000
73962,both interview and exam,male,49,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,60000
73963,both interview and exam,male,16,NA,asian,1,204,NA,NA,FALSE,TRUE,12.5,10,NA,NA,NA,TRUE,87500
73964,both interview and exam,male,45,NA,black,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,60000
73965,both interview and exam,male,0,1,white,2,2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
73966,both interview and exam,male,7,NA,mexican american,1,85,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,FALSE,22500
73967,both interview and exam,male,9,NA,asian,1,110,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,100000
73968,both interview and exam,male,15,NA,black,1,189,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,100000
73969,both interview and exam,male,0,9,white,1,10,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
73970,both interview and exam,male,10,NA,other hispanic,2,125,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,17500
73971,both interview and exam,female,15,NA,black,2,190,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,87500
73972,both interview and exam,female,2,NA,mexican american,2,33,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,30000
73973,both interview and exam,female,75,NA,black,2,NA,FALSE,NA,FALSE,TRUE,45,NA,4,widowed,NA,TRUE,50000
73974,both interview and exam,male,34,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
73975,both interview and exam,female,64,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,17500
73976,both interview and exam,female,11,NA,other,1,137,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,87500
73977,both interview and exam,male,30,NA,asian,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,100000
73978,both interview and exam,female,10,NA,asian,2,132,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,100000
73979,both interview and exam,female,61,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,100000
73980,both interview and exam,male,43,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,NA,NA,1,living_with_partner,NA,FALSE,NA
73981,both interview and exam,female,36,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,35,NA,3,never_married,no,TRUE,40000
73982,both interview and exam,male,13,NA,black,2,162,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,7500
73983,both interview and exam,female,18,NA,black,1,221,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,2500
73984,both interview and exam,male,5,NA,white,2,64,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
73985,both interview and exam,female,43,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,35,NA,2,married,no,TRUE,60000
73986,both interview and exam,female,7,NA,black,1,87,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,30000
73987,both interview and exam,male,56,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,17500
73988,both interview and exam,male,4,NA,white,2,58,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
73989,both interview and exam,male,0,7,white,1,8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
